doi,subject_scheme,subject_name
10.1093/cid/ciw601,era,Medical And Health Sciences
10.1136/bmj.e70,altmetric,medicine
10.1136/bmj.e70,scopus,Medicine
10.1136/bmj.e70,scopus,Health Sciences
10.1136/bmj.e70,era,Public Health And Health Services
10.1136/bmj.h5085,altmetric,medicine
10.1136/bmj.h5085,scopus,Medicine
10.1136/bmj.h5085,scopus,Health Sciences
10.1136/bmj.h5085,era,Public Health And Health Services
10.3201/eid2005.130539,altmetric,communicablediseases
10.3201/eid2005.130539,scopus,Medicine
10.3201/eid2005.130539,scopus,Health Sciences
10.3201/eid2005.130539,era,Medical Microbiology
10.3201/eid2005.130539,era,Public Health And Health Services
10.3201/eid2005.130539,era,Clinical Sciences
10.1016/s1470-2045(15)00205-3,altmetric,neoplasms
10.1016/s1470-2045(15)00205-3,scopus,Medicine
10.1016/s1470-2045(15)00205-3,scopus,Health Sciences
10.1016/s1470-2045(15)00205-3,era,Oncology And Carcinogenesis
10.1016/j.socscimed.2014.02.032,scopus,Social Sciences
10.1016/j.socscimed.2014.02.032,era,Public Health And Health Services
10.1016/j.socscimed.2014.02.032,era,Anthropology
10.1016/j.socscimed.2014.02.032,era,Sociology
10.1016/s0140-6736(15)00805-3,altmetric,medicine
10.1016/s0140-6736(15)00805-3,scopus,Medicine
10.1016/s0140-6736(15)00805-3,scopus,Health Sciences
10.1016/s0140-6736(15)00805-3,era,Medical And Health Sciences
10.1016/s0140-6736(12)61769-3,altmetric,medicine
10.1016/s0140-6736(12)61769-3,scopus,Medicine
10.1016/s0140-6736(12)61769-3,scopus,Health Sciences
10.1016/s0140-6736(12)61769-3,era,Medical And Health Sciences
10.1016/s0140-6736(16)31575-6,altmetric,medicine
10.1016/s0140-6736(16)31575-6,scopus,Medicine
10.1016/s0140-6736(16)31575-6,scopus,Health Sciences
10.1016/s0140-6736(16)31575-6,era,Medical And Health Sciences
10.1093/alcalc/agt174,altmetric,substancerelateddisorders
10.1093/alcalc/agt174,scopus,Health Sciences
10.1093/alcalc/agt174,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1093/alcalc/agt174,scopus,Life Sciences
10.1093/alcalc/agt174,scopus,Medicine
10.1093/alcalc/agt174,era,Public Health And Health Services
10.1093/alcalc/agt174,era,Psychology
10.1093/alcalc/agt174,era,Neurosciences
10.1073/pnas.1222471110,altmetric,science
10.1073/pnas.1222471110,scopus,General
10.1073/pnas.1222471110,era,Multidisciplinary
10.3945/ajcn.111.021907,altmetric,nutritionalsciences
10.3945/ajcn.111.021907,scopus,Medicine
10.3945/ajcn.111.021907,scopus,Health Sciences
10.3945/ajcn.111.021907,era,Medical And Health Sciences
10.3945/ajcn.111.021907,era,Engineering
10.1093/bjsw/bcv130,scopus,Social Sciences
10.1093/bjsw/bcv130,era,Social Work
10.2337/dc14-2459,altmetric,endocrinology
10.2337/dc14-2459,scopus,Medicine
10.2337/dc14-2459,scopus,Health Sciences
10.2337/dc14-2459,scopus,Nursing
10.2337/dc14-2459,era,Medical And Health Sciences
10.1242/dev.138081,altmetric,biology
10.1242/dev.138081,altmetric,embryology
10.1242/dev.138081,scopus,Social Sciences
10.1242/dev.138081,era,Biological Sciences
10.1242/dev.138081,era,Medical And Health Sciences
10.1038/ejcn.2012.85,altmetric,nutritionalsciences
10.1038/ejcn.2012.85,scopus,Medicine
10.1038/ejcn.2012.85,scopus,Health Sciences
10.1038/ejcn.2012.85,scopus,Nursing
10.1038/ejcn.2012.85,era,Nutrition And Dietetics
10.1038/ejcn.2012.85,era,Human Movement And Sports Science
10.1038/ejcn.2012.85,era,Food Sciences
10.1136/bmj.i5090,altmetric,medicine
10.1136/bmj.i5090,scopus,Medicine
10.1136/bmj.i5090,scopus,Health Sciences
10.1136/bmj.i5090,era,Public Health And Health Services
10.1126/science.1226918,altmetric,science
10.1126/science.1226918,scopus,General
10.1111/gcb.13516,altmetric,biology
10.1111/gcb.13516,altmetric,environmentalhealth
10.1111/gcb.13516,scopus,Environmental Science
10.1111/gcb.13516,scopus,Physical Sciences
10.1111/gcb.13516,era,Biological Sciences
10.1111/gcb.13516,era,Environmental Sciences
10.1111/bcp.12292,scopus,Health Sciences
10.1111/bcp.12292,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1111/bcp.12292,scopus,Life Sciences
10.1111/bcp.12292,scopus,Medicine
10.1111/bcp.12292,era,Pharmacology And Pharmaceutical Sciences
10.1038/nature11582,altmetric,science
10.1038/nature11582,scopus,General
10.1111/cobi.12370,altmetric,environmentalhealth
10.1111/cobi.12370,scopus,Physical Sciences
10.1111/cobi.12370,scopus,Life Sciences
10.1111/cobi.12370,scopus,Agricultural and Biological Sciences
10.1111/cobi.12370,scopus,Environmental Science
10.1111/cobi.12370,era,Environmental Sciences
10.1111/cobi.12370,era,Biological Sciences
10.1111/cobi.12370,era,Agricultural And Veterinary Sciences
10.1007/s40273-015-0268-9,altmetric,pharmacology
10.1007/s40273-015-0268-9,altmetric,drugtherapy
10.1007/s40273-015-0268-9,scopus,Health Sciences
10.1007/s40273-015-0268-9,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1007/s40273-015-0268-9,scopus,Life Sciences
10.1007/s40273-015-0268-9,scopus,Medicine
10.1007/s40273-015-0268-9,springer,Health Administration
10.1007/s40273-015-0268-9,springer,Health Economics
10.1007/s40273-015-0268-9,springer,Medicine & Public Health
10.1007/s40273-015-0268-9,springer,Pharmacoeconomics and Health Outcomes
10.1007/s40273-015-0268-9,springer,Public Health
10.1007/s40273-015-0268-9,springer,Quality of Life Research
10.1007/s40273-015-0268-9,era,Medical And Health Sciences
10.1007/s40273-015-0268-9,era,Economics
10.1136/bmj.g425,altmetric,medicine
10.1136/bmj.g425,scopus,Medicine
10.1136/bmj.g425,scopus,Health Sciences
10.1136/bmj.g425,era,Public Health And Health Services
10.1177/0269881113495118,altmetric,psychopharmacology
10.1177/0269881113495118,scopus,Health Sciences
10.1177/0269881113495118,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1177/0269881113495118,scopus,Life Sciences
10.1177/0269881113495118,scopus,Medicine
10.1177/0269881113495118,era,Medical And Health Sciences
10.1177/0269881113495118,era,Psychology And Cognitive Sciences
10.1126/science.1235773,altmetric,science
10.1126/science.1235773,scopus,General
10.1007/s11606-014-2905-y,altmetric,internalmedicine
10.1007/s11606-014-2905-y,scopus,Medicine
10.1007/s11606-014-2905-y,scopus,Health Sciences
10.1007/s11606-014-2905-y,era,Clinical Sciences
10.1001/jamainternmed.2015.0295,altmetric,internalmedicine
10.1371/journal.pmed.1001789,altmetric,medicine
10.1371/journal.pmed.1001789,scopus,Medicine
10.1371/journal.pmed.1001789,scopus,Health Sciences
10.1371/journal.pmed.1001789,era,Medical And Health Sciences
10.1056/nejmoa1109910,altmetric,medicine
10.1056/nejmoa1109910,scopus,Medicine
10.1056/nejmoa1109910,scopus,Health Sciences
10.1056/nejmoa1109910,era,Medical And Health Sciences
10.1371/journal.pmed.1001779,altmetric,medicine
10.1371/journal.pmed.1001779,scopus,Medicine
10.1371/journal.pmed.1001779,scopus,Health Sciences
10.1371/journal.pmed.1001779,era,Medical And Health Sciences
10.1038/nature11410,altmetric,science
10.1038/nature11410,scopus,General
10.1016/s0140-6736(14)60683-8,scopus,Medicine
10.1016/s0140-6736(14)60683-8,scopus,Health Sciences
10.1016/s0140-6736(14)60683-8,era,Medical And Health Sciences
10.1038/nn.3276,altmetric,neurology
10.1038/nn.3276,scopus,Life Sciences
10.1038/nn.3276,scopus,Neuroscience
10.1038/nn.3276,era,Neurosciences
10.1038/nn.3276,era,Cognitive Science
10.1016/j.jaac.2014.10.003,altmetric,pediatrics
10.1016/j.jaac.2014.10.003,altmetric,psychiatry
10.1016/j.jaac.2014.10.003,scopus,Health Sciences
10.1016/j.jaac.2014.10.003,scopus,Social Sciences
10.1016/j.jaac.2014.10.003,scopus,Psychology
10.1016/j.jaac.2014.10.003,scopus,Medicine
10.1016/j.jaac.2014.10.003,era,Medical And Health Sciences
10.1016/j.jaac.2014.10.003,era,Psychology And Cognitive Sciences
10.1038/nclimate2339,npg,Interdisciplinary studies
10.1038/nclimate2339,npg,Institutions
10.1073/pnas.1503751112,altmetric,science
10.1073/pnas.1503751112,scopus,General
10.1073/pnas.1503751112,era,Multidisciplinary
10.1038/ng.3336,altmetric,geneticsmedical
10.1038/ng.3336,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.3336,scopus,Life Sciences
10.1038/ng.3336,npg,Ovarian cancer
10.1038/ng.3336,npg,Genome-wide association studies
10.1038/ng.3336,era,Medical And Health Sciences
10.1038/ng.3336,era,Biological Sciences
10.1016/j.applanim.2016.01.007,scopus,Veterinary
10.1016/j.applanim.2016.01.007,scopus,Health Sciences
10.1016/j.applanim.2016.01.007,scopus,Life Sciences
10.1016/j.applanim.2016.01.007,scopus,Agricultural and Biological Sciences
10.1016/j.applanim.2016.01.007,era,Zoology
10.1016/j.applanim.2016.01.007,era,Animal Production
10.1016/j.applanim.2016.01.007,era,Veterinary Sciences
10.1016/j.healthplace.2014.01.007,scopus,Medicine
10.1016/j.healthplace.2014.01.007,scopus,Social Sciences
10.1016/j.healthplace.2014.01.007,scopus,Health Sciences
10.1016/j.healthplace.2014.01.007,era,Public Health And Health Services
10.1016/j.healthplace.2014.01.007,era,Human Geography
10.1126/science.1240578,altmetric,science
10.1126/science.1240578,scopus,General
10.1371/journal.ppat.1002824,altmetric,microbiology
10.1371/journal.ppat.1002824,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.ppat.1002824,scopus,Life Sciences
10.1371/journal.ppat.1002824,scopus,Immunology and Microbiology
10.1371/journal.ppat.1002824,era,Microbiology
10.1371/journal.ppat.1002824,era,Immunology
10.1371/journal.ppat.1002824,era,Medical Microbiology
10.1016/s0140-6736(12)61038-1,altmetric,medicine
10.1016/s0140-6736(12)61038-1,scopus,Medicine
10.1016/s0140-6736(12)61038-1,scopus,Health Sciences
10.1016/s0140-6736(12)61038-1,era,Medical And Health Sciences
10.1056/nejmoa1312542,altmetric,medicine
10.1056/nejmoa1312542,scopus,Medicine
10.1056/nejmoa1312542,scopus,Health Sciences
10.1056/nejmoa1312542,era,Medical And Health Sciences
10.1093/pubmed/fdu044,altmetric,publichealth
10.1093/pubmed/fdu044,scopus,Medicine
10.1093/pubmed/fdu044,scopus,Health Sciences
10.1093/pubmed/fdu044,era,Public Health And Health Services
10.1016/j.jadohealth.2015.01.023,altmetric,pediatrics
10.1016/j.jadohealth.2015.01.023,scopus,Medicine
10.1016/j.jadohealth.2015.01.023,scopus,Health Sciences
10.1016/j.jadohealth.2015.01.023,era,Medical And Health Sciences
10.1016/j.jadohealth.2015.01.023,era,Education
10.1016/j.jadohealth.2015.01.023,era,Psychology And Cognitive Sciences
10.1371/journal.pone.0127227,altmetric,medicine
10.1371/journal.pone.0127227,altmetric,science
10.1371/journal.pone.0127227,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0127227,scopus,Health Sciences
10.1371/journal.pone.0127227,scopus,Life Sciences
10.1371/journal.pone.0127227,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0127227,scopus,Medicine
10.1371/journal.pone.0127227,era,Multidisciplinary
10.1186/s13059-014-0526-8,altmetric,genetics
10.1186/s13059-014-0526-8,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1186/s13059-014-0526-8,scopus,Life Sciences
10.1186/s13059-014-0526-8,era,Environmental Sciences
10.1186/s13059-014-0526-8,era,Biological Sciences
10.1186/s13059-014-0526-8,era,Information And Computing Sciences
10.1007/s12160-013-9486-6,altmetric,behavioralsciences
10.1007/s12160-013-9486-6,scopus,Health Sciences
10.1007/s12160-013-9486-6,scopus,Social Sciences
10.1007/s12160-013-9486-6,scopus,Psychology
10.1007/s12160-013-9486-6,scopus,Medicine
10.1007/s12160-013-9486-6,springer,General Practice / Family Medicine
10.1007/s12160-013-9486-6,springer,Health Psychology
10.1007/s12160-013-9486-6,springer,Medicine & Public Health
10.1007/s12160-013-9486-6,springer,"Medicine/Public Health, general"
10.1007/s12160-013-9486-6,era,Medical And Health Sciences
10.1007/s12160-013-9486-6,era,Psychology And Cognitive Sciences
10.1007/s12160-013-9486-6,era,Education
10.1016/s0140-6736(12)62087-x,scopus,Medicine
10.1016/s0140-6736(12)62087-x,scopus,Health Sciences
10.1016/s0140-6736(12)62087-x,era,Medical And Health Sciences
10.2105/ajph.2014.302059,altmetric,publichealth
10.2105/ajph.2014.302059,scopus,Medicine
10.2105/ajph.2014.302059,scopus,Health Sciences
10.2105/ajph.2014.302059,era,Medical And Health Sciences
10.1111/add.12419,altmetric,substancerelateddisorders
10.1111/add.12419,scopus,Medicine
10.1111/add.12419,scopus,Health Sciences
10.1111/add.12419,era,Medical And Health Sciences
10.1111/add.12419,era,Psychology And Cognitive Sciences
10.1021/es2035152,altmetric,environmentalhealth
10.1021/es2035152,scopus,Environmental Science
10.1021/es2035152,scopus,Physical Sciences
10.1021/es2035152,scopus,Chemistry
10.1021/es2035152,era,Multidisciplinary
10.1080/10888691.2012.667344,scopus,Psychology
10.1080/10888691.2012.667344,scopus,Social Sciences
10.1080/10888691.2012.667344,era,Sociology
10.1080/10888691.2012.667344,era,Psychology
10.1080/10888691.2012.667344,era,Cognitive Science
10.1073/pnas.1205750110,altmetric,science
10.1073/pnas.1205750110,scopus,General
10.1073/pnas.1205750110,era,Multidisciplinary
10.1161/circulationaha.111.069153,altmetric,cardiology
10.1161/circulationaha.111.069153,scopus,Medicine
10.1161/circulationaha.111.069153,scopus,Health Sciences
10.1161/circulationaha.111.069153,era,Clinical Sciences
10.1161/circulationaha.111.069153,era,Cardiovascular Medicine And Haematology
10.1161/circulationaha.111.069153,era,Public Health And Health Services
10.1111/obr.12310,altmetric,metabolism
10.1111/obr.12310,scopus,Medicine
10.1111/obr.12310,scopus,Health Sciences
10.1111/obr.12310,era,Medical And Health Sciences
10.1111/obr.12310,era,Psychology And Cognitive Sciences
10.1038/ng.3185,altmetric,geneticsmedical
10.1038/ng.3185,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.3185,scopus,Life Sciences
10.1038/ng.3185,era,Medical And Health Sciences
10.1038/ng.3185,era,Biological Sciences
10.1002/ab.21485,altmetric,behavioralsciences
10.1002/ab.21485,scopus,Psychology
10.1002/ab.21485,scopus,Social Sciences
10.1002/ab.21485,era,Psychology
10.1038/ncomms12827,altmetric,biology
10.1038/ncomms12827,altmetric,science
10.1038/ncomms12827,era,Multidisciplinary
10.1093/alcalc/agt140,altmetric,substancerelateddisorders
10.1093/alcalc/agt140,scopus,Health Sciences
10.1093/alcalc/agt140,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1093/alcalc/agt140,scopus,Life Sciences
10.1093/alcalc/agt140,scopus,Medicine
10.1093/alcalc/agt140,era,Public Health And Health Services
10.1093/alcalc/agt140,era,Psychology
10.1093/alcalc/agt140,era,Neurosciences
10.1016/j.tree.2012.10.022,altmetric,environmentalhealth
10.1016/j.tree.2012.10.022,scopus,Agricultural and Biological Sciences
10.1016/j.tree.2012.10.022,scopus,Life Sciences
10.1016/j.tree.2012.10.022,era,Biological Sciences
10.1016/j.tree.2012.10.022,era,Environmental Sciences
10.1056/nejmc1215305,altmetric,medicine
10.1056/nejmc1215305,scopus,Medicine
10.1056/nejmc1215305,scopus,Health Sciences
10.1056/nejmc1215305,era,Medical And Health Sciences
10.1007/s10584-012-0633-z,scopus,Environmental Science
10.1007/s10584-012-0633-z,scopus,Earth and Planetary Sciences
10.1007/s10584-012-0633-z,scopus,Physical Sciences
10.1007/s10584-012-0633-z,springer,Atmospheric Sciences
10.1007/s10584-012-0633-z,springer,Earth Sciences
10.1007/s10584-012-0633-z,era,Multidisciplinary
10.1098/rspb.2012.0515,altmetric,biology
10.1098/rspb.2012.0515,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1098/rspb.2012.0515,scopus,Medicine
10.1098/rspb.2012.0515,scopus,Agricultural and Biological Sciences
10.1098/rspb.2012.0515,scopus,Immunology and Microbiology
10.1098/rspb.2012.0515,scopus,Health Sciences
10.1098/rspb.2012.0515,scopus,Physical Sciences
10.1098/rspb.2012.0515,scopus,Life Sciences
10.1098/rspb.2012.0515,scopus,Environmental Science
10.1098/rspb.2012.0515,era,Biological Sciences
10.1098/rspb.2012.0515,era,Medical And Health Sciences
10.1098/rspb.2012.0515,era,Agricultural And Veterinary Sciences
10.1002/14651858.cd009287.pub2,altmetric,healthservicesresearch
10.1002/14651858.cd009287.pub2,altmetric,medicine
10.1002/14651858.cd009287.pub2,scopus,Medicine
10.1002/14651858.cd009287.pub2,scopus,Health Sciences
10.1002/14651858.cd009287.pub2,era,Medical And Health Sciences
10.1111/cobi.12536,altmetric,environmentalhealth
10.1111/cobi.12536,scopus,Physical Sciences
10.1111/cobi.12536,scopus,Life Sciences
10.1111/cobi.12536,scopus,Agricultural and Biological Sciences
10.1111/cobi.12536,scopus,Environmental Science
10.1111/cobi.12536,era,Environmental Sciences
10.1111/cobi.12536,era,Biological Sciences
10.1111/cobi.12536,era,Agricultural And Veterinary Sciences
10.3399/bjgp13x673667,scopus,Medicine
10.3399/bjgp13x673667,scopus,Health Sciences
10.3399/bjgp13x673667,era,Public Health And Health Services
10.1001/jama.2012.156,altmetric,medicine
10.1001/jama.2012.156,scopus,Medicine
10.1001/jama.2012.156,scopus,Health Sciences
10.1001/jama.2012.156,era,Medical And Health Sciences
10.1177/0038038511435063,scopus,Social Sciences
10.1177/0038038511435063,era,Sociology
10.1038/ngeo1645,scopus,Earth and Planetary Sciences
10.1038/ngeo1645,scopus,Physical Sciences
10.1038/ngeo1645,era,Multidisciplinary
10.1370/afm.1625,altmetric,primaryhealthcare
10.1370/afm.1625,scopus,Medicine
10.1370/afm.1625,scopus,Health Sciences
10.1370/afm.1625,era,Medical And Health Sciences
10.1370/afm.1625,era,Studies In Human Society
10.1370/afm.1625,era,Philosophy And Religious Studies
10.1016/j.jeconom.2015.03.007,scopus,Arts and Humanities
10.1016/j.jeconom.2015.03.007,scopus,Physical Sciences
10.1016/j.jeconom.2015.03.007,scopus,"Economics, Econometrics and Finance"
10.1016/j.jeconom.2015.03.007,scopus,Social Sciences
10.1016/j.jeconom.2015.03.007,scopus,Mathematics
10.1016/j.jeconom.2015.03.007,era,Econometrics
10.1126/science.1221294,altmetric,science
10.1126/science.1221294,scopus,General
10.1126/science.1224664,altmetric,science
10.1126/science.1224664,scopus,General
10.1073/pnas.1322678111,altmetric,science
10.1073/pnas.1322678111,scopus,General
10.1073/pnas.1322678111,era,Multidisciplinary
10.1186/1471-2458-14-188,altmetric,publichealth
10.1186/1471-2458-14-188,scopus,Medicine
10.1186/1471-2458-14-188,scopus,Health Sciences
10.1186/1471-2458-14-188,springer,Biostatistics
10.1186/1471-2458-14-188,springer,Environmental Health
10.1186/1471-2458-14-188,springer,Epidemiology
10.1186/1471-2458-14-188,springer,Medicine & Public Health
10.1186/1471-2458-14-188,springer,"Medicine/Public Health, general"
10.1186/1471-2458-14-188,springer,Public Health
10.1186/1471-2458-14-188,springer,Vaccine
10.1186/1471-2458-14-188,era,Public Health And Health Services
10.1038/nature11401,altmetric,science
10.1038/nature11401,scopus,General
10.2105/ajph.2012.300939,altmetric,publichealth
10.2105/ajph.2012.300939,scopus,Medicine
10.2105/ajph.2012.300939,scopus,Health Sciences
10.2105/ajph.2012.300939,era,Medical And Health Sciences
10.1111/gcb.12559,scopus,Environmental Science
10.1111/gcb.12559,scopus,Physical Sciences
10.1111/gcb.12559,era,Biological Sciences
10.1111/gcb.12559,era,Environmental Sciences
10.1016/j.socscimed.2013.08.030,scopus,Social Sciences
10.1016/j.socscimed.2013.08.030,era,Public Health And Health Services
